"Site.ID","Water.Body","Date","Rating","Location","Longitude","Latitude","Latest.Rating","Study.Type","Taxa"
"EB293","S TOE R",1990-06-18," Excellent","BE NC 80","-82.199444","35.807778","Excellent","N/A","Invert"
"EB070","CHRISTIAN CR",1987-10-05," Fair","SR 2838","-82.450833","35.59","Fair","N/A","Invert"
"EB294","S TOE R",2017-07-25," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",2012-08-21," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",2007-08-13," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",2004-12-01," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",2002-07-11," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",1997-07-10," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",1992-07-20," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",1988-08-09," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",1985-08-13," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB294","S TOE R",1983-08-19," Excellent","SR 1167","-82.184444","35.831111","Excellent","Basin Sample","Invert"
"EB071","CLEAR CR",2006-10-31," Good-Fair","BEARWALLOW RD","-82.359444","35.417778","Good-Fair","Special Study","Invert"
"EB295","S TOE R",1996-01-29," Excellent","SR 1168","-82.184444","35.831667","Excellent","N/A","Invert"
"EB072","CLEAR CR",2006-10-31," Fair","GILLIAM RD","-82.386944","35.388056","Fair","Special Study","Invert"
"EB296","S TOE R",1996-01-29," Excellent","OFF SR 1205 BE BIG LOST COVE CR","-82.211667","35.753333","Excellent","Special Study","Invert"
"EB073","CLEAR CR",2017-08-28," Fair","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",2012-09-25," Fair","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",2007-08-13," Good-Fair","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",2001-10-03," Fair","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",2001-03-13," Fair","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",2000-10-26," Poor","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",2000-07-12," Fair","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",1997-07-08," Poor","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"EB073","CLEAR CR",1992-07-07," Poor","SR 1513","-82.444444","35.353611","Fair","Basin Sample","Invert"
"IB097","LOCKWOODS FOLLY R",1996-07-08," Good-Fair","SR 1501","-78.218056","34.027778","Good-Fair","Basin Sample","Invert"
"IB097","LOCKWOODS FOLLY R",1984-07-10," Poor","SR 1501","-78.218056","34.027778","Good-Fair","Basin Sample","Invert"
"EB074","CLEAR CR",2001-10-03," Poor","SR 1586","-82.374167","35.392222","Poor","Special Study","Invert"
"EB074","CLEAR CR",2001-03-14," Poor","SR 1586","-82.374167","35.392222","Poor","Special Study","Invert"
"EB074","CLEAR CR",2000-07-12," Poor","SR 1586","-82.374167","35.392222","Poor","Special Study","Invert"
"EB074","CLEAR CR",1993-06-15," Fair","SR 1586","-82.374167","35.392222","Poor","Special Study","Invert"
"EB075","CLEAR CR",2000-10-24," Good-Fair","SR 1587","-82.359444","35.4175","Good-Fair","Special Study","Invert"
"EB075","CLEAR CR",1993-06-15," Fair","SR 1587","-82.359444","35.4175","Good-Fair","Special Study","Invert"
"EB076","CLEAR CR",2010-04-19," Good","SR 1591","-82.330556","35.431667","Good","Special Study","Invert"
"EB076","CLEAR CR",2000-10-23," Not Rated","SR 1591","-82.330556","35.431667","Good","Special Study","Invert"
"EB076","CLEAR CR",1993-06-15," Fair","SR 1591","-82.330556","35.431667","Good","Special Study","Invert"
"EB077","COX CR",2000-10-23," Not Impaired","SR 1569","-82.362778","35.433333","Not Impaired","Special Study","Invert"
"EB078","COX CR",2001-10-03," Not Rated","SR 1587","-82.358889","35.420556","Not Rated","Special Study","Invert"
"EB078","COX CR",2001-03-14," Not Rated","SR 1587","-82.358889","35.420556","Not Rated","Special Study","Invert"
"EB078","COX CR",2000-10-23," Not Rated","SR 1587","-82.358889","35.420556","Not Rated","Special Study","Invert"
"EB078","COX CR",1993-06-16," Poor","SR 1587","-82.358889","35.420556","Not Rated","Special Study","Invert"
"EB079","DEVILS FK",2001-10-04," Not Rated","SR 1006","-82.406944","35.322222","Not Rated","Special Study","Invert"
"EB079","DEVILS FK",2001-03-03," Not Rated","SR 1006","-82.406944","35.322222","Not Rated","Special Study","Invert"
"EB079","DEVILS FK",2000-10-25," Not Rated","SR 1006","-82.406944","35.322222","Not Rated","Special Study","Invert"
"EB079","DEVILS FK",2000-07-13," Not Rated","SR 1006","-82.406944","35.322222","Not Rated","Special Study","Invert"
"EB493","MARION BR",2017-06-20," Good","DNS INTAKE","-82.85339","35.23132","Good","Special Study","Invert"
"EB080","DEVILS FK",2000-07-13," Poor","US 64","-82.448889","35.326944","Poor","Special Study","Invert"
"EB081","DINGLE CR",1987-02-10," Poor","AB US 25","-82.526111","35.505556","Poor","N/A","Invert"
"EB494","S FK MILLS R",2017-08-30," Good","OFF SR 1338","-82.624","35.37467","Good","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",2016-03-02," Natural","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",2011-03-15," Natural","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",2006-02-21," Natural","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",2001-07-11," Not Rated","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",2001-02-05," Natural","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",1999-02-18," Natural","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",1998-03-03," Natural","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"IB098","ROYAL OAK SWP",1996-07-08," Not Rated","NC 211","-78.280278","34.033333","Natural","Basin Sample","Invert"
"EB082","DINGLE CR",1987-02-10," Poor","BE US 25","-82.523056","35.506667","Poor","N/A","Invert"
"IB099","SHALLOTTE R",2003-09-11," Good-Fair","US 17","-78.408165","33.962347","Good-Fair","Special Study","Invert"
"IB099","SHALLOTTE R",2001-07-11," Fair","US 17","-78.408165","33.962347","Good-Fair","Special Study","Invert"
"IB099","SHALLOTTE R",1996-07-08," Good-Fair","US 17","-78.408165","33.962347","Good-Fair","Special Study","Invert"
"IB099","SHALLOTTE R",1991-09-09," Good-Fair","US 17","-78.408165","33.962347","Good-Fair","Special Study","Invert"
"IB099","SHALLOTTE R",1983-07-13," Good-Fair","US 17","-78.408165","33.962347","Good-Fair","Special Study","Invert"
"EB083","DINGLE CR",1987-02-10," Fair","BLUE RIDGE PKWY","-82.558889","35.505278","Fair","N/A","Invert"
"IB100","DROWNING CR",1989-02-16," Excellent","SR 1124","-79.632778","35.175","Excellent","N/A","Invert"
"EB084","FLAT CR",1991-12-11," Good","AB BIG PINEY BR","-82.296667","35.6525","Good","N/A","Invert"
"IB101","L RAFT SWP",2001-02-21," Moderate","SR 1776","-79.167222","34.815833","Moderate","Special Study","Invert"
"EB085","FLAT CR",1999-12-14," Good","AB US 70","-82.319444","35.622778","Good","Special Study","Invert"
"IB102","L RAFT SWP",2006-02-06," Natural","SR 1323","-79.190278","34.834722","Natural","Basin Sample","Invert"
"EB086","FLAT CR",2002-07-11," Good-Fair","SR 1740","-82.595556","35.731944","Good-Fair","Special Study","Invert"
"IB108","UT DROWNING CR",2006-05-04," Not Impaired","SR 1140","-80.120833","35.415833","Not Impaired","Special Study","Invert"
"EB087","FLAT CR",1986-04-24," Good-Fair","SR 1741","-82.615278","35.728333","Good-Fair","N/A","Invert"
"IB109","UT NICK'S CR",2006-05-05," Not Rated","SR 1217","-79.493889","35.235833","Not Rated","Special Study","Invert"
"EB088","FLAT CR",1987-10-06," Fair","US 70","-82.315278","35.62","Fair","N/A","Invert"
"IB110","GUM SWP CR",2011-07-20," Good-Fair","SR 1001","-79.54349","34.87976","Good-Fair","Basin Sample","Invert"
"EB089","FRENCH BROAD R",2007-08-15," Good","NC 146","-82.557778","35.481389","Good","Basin Sample","Invert"
"EB089","FRENCH BROAD R",2002-09-10," Good-Fair","NC 146","-82.557778","35.481389","Good","Basin Sample","Invert"
"EB089","FRENCH BROAD R",1997-07-08," Good-Fair","NC 146","-82.557778","35.481389","Good","Basin Sample","Invert"
"EB089","FRENCH BROAD R",1992-07-08," Good","NC 146","-82.557778","35.481389","Good","Basin Sample","Invert"
"EB089","FRENCH BROAD R",1990-07-26," Good-Fair","NC 146","-82.557778","35.481389","Good","Basin Sample","Invert"
"EB089","FRENCH BROAD R",1987-08-04," Good-Fair","NC 146","-82.557778","35.481389","Good","Basin Sample","Invert"
"IB111","UT TOWER FK",2014-05-07," Not Rated","AB CAMERONS LAKE","-79.549933","34.987817","Not Rated","Special Study","Invert"
"EB090","FRENCH BROAD R",2007-08-16," Good-Fair","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"EB090","FRENCH BROAD R",2002-07-10," Good","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"EB090","FRENCH BROAD R",1997-07-09," Good","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"EB090","FRENCH BROAD R",1992-07-23," Good-Fair","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"EB090","FRENCH BROAD R",1987-08-03," Good-Fair","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"EB090","FRENCH BROAD R",1985-08-13," Fair","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"EB090","FRENCH BROAD R",1983-08-18," Fair","SR 1348","-82.578056","35.608889","Good-Fair","Basin Sample","Invert"
"IB112","UT TOWERS FK",2014-05-07," Not Rated","BE CAMERON LK DAM","-79.5454","34.99605","Not Rated","Special Study","Invert"
"EB495","GRASSY CR",2018-08-01," Good","OFF NC 226 DNS PHASE 2","-82.06758","35.90014","Good","Special Study","Invert"
"EB091","FRENCH BROAD R",1986-07-22," Fair","SR 1503","-82.623889","35.298889","Fair","N/A","Invert"
"EB091","FRENCH BROAD R",1983-08-18," Fair","SR 1503","-82.623889","35.298889","Fair","N/A","Invert"
"EB496","GRASSY CR",2018-08-01," Good","UPS SR 1117","-82.06635","35.89477","Good","Special Study","Invert"
"EB092","FRENCH BROAD R",2017-09-27," Good-Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB092","FRENCH BROAD R",2007-08-14," Good-Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB092","FRENCH BROAD R",2002-07-10," Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB092","FRENCH BROAD R",1997-07-09," Good-Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB092","FRENCH BROAD R",1992-07-23," Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB092","FRENCH BROAD R",1990-07-24," Good-Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB092","FRENCH BROAD R",1987-08-03," Good-Fair","SR 1634","-82.621944","35.708333","Good-Fair","Basin Sample","Invert"
"EB497","UT BIG LAUREL CR",2018-10-01," Good","WATERSHED RD","-82.49915","35.93636","Good","Special Study","Invert"
"EB093","GASH CR",1986-09-18," Not Rated","SR 1203","-82.59824","35.315303","Not Rated","N/A","Invert"
"EB498","HOMINY CR",2016-07-19," Good","POND RD","-82.60347","35.54697","Good","Special Study","Invert"
"EB094","GASH CR",2002-08-28," Not Rated","SR 1205","-82.585892","35.306193","Not Rated","Special Study","Invert"
"EB094","GASH CR",1996-06-04," Poor","SR 1205","-82.585892","35.306193","Not Rated","Special Study","Invert"
"EB094","GASH CR",1986-08-18," Not Rated","SR 1205","-82.585892","35.306193","Not Rated","Special Study","Invert"
"EB499","UT N HOMINY CR",2018-06-05," Excellent","OFF SR 1606 NR CANTON","-82.80423","35.58762","Excellent","Special Study","Invert"
"EB095","GASH CR",1986-09-18," Poor","SR 1322","-82.585833","35.305833","Poor","N/A","Invert"
"EB500","TOWN BR",2020-06-29," Fair","OFF OLD LYMAN ST","-82.5673","35.5801","Fair","Special Study","Invert"
"EB501","TOWN BR",2020-06-29," Fair","DEPOT ST","-82.5645","35.5803","Fair","Special Study","Invert"
"EB502","TOWN BR",2020-06-29," Fair","CHOCTAW ST","-82.5563","35.5813","Fair","Special Study","Invert"
"EB503","CANE CR",2020-09-16," Good","OFF SR 3136","-82.45212","35.51728","Good","Special Study","Invert"
"EB504","CANE CR",2020-09-16," Good","SR 3138","-82.45212","35.47076","Good","Special Study","Invert"
"EB505","CANE CR",2020-09-16," Fair","BROADMOOR LINKS HOLE 18","-82.53126","35.41561","Fair","Special Study","Invert"
"EB506","E FK PIGEON R",2021-06-08," Excellent","OFF HWY 276 DNS TROUT FARM","-82.81112","35.42981","Excellent","Special Study","Invert"
"IB113","UT TOWERS FK",2014-05-07," Not Rated","HARRISON RD","-79.537783","35.003333","Not Rated","Special Study","Invert"
"IB114","TOWERS FK",2014-05-10," Not Rated","SAND RD AT FORD","-79.52115","35.013433","Not Rated","Special Study","Invert"
"IB115","BIG MUDDY CR",2014-05-10," Not Rated","TANK BRIDGE","-79.51695","35.018733","Not Rated","Special Study","Invert"
"IB116","UT NAKED CR",2015-05-20," Not Rated","NC WRC GAMELANDS RD","-79.61172","35.07998","Not Rated","Special Study","Invert"
"IB329","TERRIBLE CR",2010-06-10," Fair","SR 2751","-78.72529","35.61406","Fair","Special Study","Invert"
"JB001","DEEP CR",2015-08-12," Good","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB001","DEEP CR",2005-06-30," Good","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB001","DEEP CR",2000-08-04," Good","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB001","DEEP CR",1995-07-24," Good","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB001","DEEP CR",1995-03-13," Excellent","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB001","DEEP CR",1993-02-08," Good","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB001","DEEP CR",1990-05-08," Excellent","SR 1715","-78.8825","36.271667","Good","Basin Sample","Invert"
"JB003","ENO R",2006-05-24," Good-Fair","SR 1004","-78.863038","36.072567","Good-Fair","Special Study","Invert"
"JB003","ENO R",2005-06-27," Good-Fair","SR 1004","-78.863038","36.072567","Good-Fair","Special Study","Invert"
"JB003","ENO R",2000-08-09," Good","SR 1004","-78.863038","36.072567","Good-Fair","Special Study","Invert"
"JB003","ENO R",1995-07-28," Good","SR 1004","-78.863038","36.072567","Good-Fair","Special Study","Invert"
"JB003","ENO R",1991-07-09," Good","SR 1004","-78.863038","36.072567","Good-Fair","Special Study","Invert"
"JB003","ENO R",1985-06-10," Good","SR 1004","-78.863038","36.072567","Good-Fair","Special Study","Invert"
"JB004","ENO R",2014-07-07," Good-Fair","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB004","ENO R",2010-07-20," Fair","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB004","ENO R",2006-05-16," Good-Fair","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB004","ENO R",2005-06-29," Good-Fair","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB004","ENO R",2000-08-07," Good","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB004","ENO R",1995-07-24," Good-Fair","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB004","ENO R",1991-07-08," Good-Fair","SR 1336","-79.155","36.123611","Good-Fair","Special Study","Invert"
"JB005","ENO R",2006-05-24," Good-Fair","SR 1561","-79.061111","36.085","Good-Fair","Special Study","Invert"
"JB005","ENO R",2005-06-29," Good-Fair","SR 1561","-79.061111","36.085","Good-Fair","Special Study","Invert"
"JB006","ENO R",2015-08-11," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",2010-07-26," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",2006-05-16," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",2005-06-28," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",2002-09-05," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",2000-08-07," Excellent","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",1996-10-14," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",1995-07-28," Excellent","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",1991-07-09," Excellent","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB006","ENO R",1988-06-21," Good","SR 1569","-79.008333","36.079444","Good","Basin Sample","Invert"
"JB007","ENO R",2015-08-11," Good-Fair","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",2010-07-20," Good-Fair","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",2006-05-24," Good-Fair","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",2005-06-28," Good-Fair","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",2000-08-08," Excellent","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",1995-07-28," Good","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",1990-07-11," Good","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",1988-07-14," Good","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",1986-07-07," Good","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB007","ENO R",1984-08-06," Good","US 15-501","-78.908056","36.071944","Good-Fair","Basin Sample","Invert"
"JB009","FLAT R",2000-08-09," Fair","SR 1004","-78.828056","36.1325","Fair","Basin Sample","Invert"
"JB009","FLAT R",1995-08-01," Fair","SR 1004","-78.828056","36.1325","Fair","Basin Sample","Invert"
"JB009","FLAT R",1985-06-12," Fair","SR 1004","-78.828056","36.1325","Fair","Basin Sample","Invert"
"JB010","HORSE CR",2010-05-21," Good-Fair","SR 1923","-78.561111","35.979167","Good-Fair","Special Study","Invert"
"JB010","HORSE CR",2001-08-20," Good-Fair","SR 1923","-78.561111","35.979167","Good-Fair","Special Study","Invert"
"JB010","HORSE CR",1996-09-12," Fair","SR 1923","-78.561111","35.979167","Good-Fair","Special Study","Invert"
"JB010","HORSE CR",1995-03-10," Excellent","SR 1923","-78.561111","35.979167","Good-Fair","Special Study","Invert"
"JB011","KNAP OF REEDS CR",2004-04-15," Fair","NR HIGHLAND DR","-78.798795","36.127594","Fair","Special Study","Invert"
"JB011","KNAP OF REEDS CR",1994-09-19," Fair","NR HIGHLAND DR","-78.798795","36.127594","Fair","Special Study","Invert"
"JB011","KNAP OF REEDS CR",1991-08-07," Fair","NR HIGHLAND DR","-78.798795","36.127594","Fair","Special Study","Invert"
"JB011","KNAP OF REEDS CR",1987-02-05," Fair","NR HIGHLAND DR","-78.798795","36.127594","Fair","Special Study","Invert"
"JB011","KNAP OF REEDS CR",1985-06-12," Fair","NR HIGHLAND DR","-78.798795","36.127594","Fair","Special Study","Invert"
"JB011","KNAP OF REEDS CR",1982-05-26," Fair","NR HIGHLAND DR","-78.798795","36.127594","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",2004-04-15," Fair","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",2000-08-09," Fair","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",1994-09-19," Fair","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",1991-08-07," Fair","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",1987-02-05," Poor","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",1985-06-12," Poor","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB012","KNAP OF REEDS CR",1982-05-26," Poor","NR SR 1100","-78.7975","36.116667","Fair","Special Study","Invert"
"JB013","KNAP OF REEDS CR",2004-04-22," Excellent","AB LK BUTNER","-78.788611","36.207778","Excellent","Special Study","Invert"
"NB042","MAYO R",1994-09-07," Good","SR 2177","-79.953056","36.392222","Good","Basin Sample","Invert"
"NB043","MARLOWE CR",2019-08-05," Good-Fair","SR 1322","-78.979444","36.483333","Good-Fair","Basin Sample","Invert"
"NB043","MARLOWE CR",2014-08-22," Fair","SR 1322","-78.979444","36.483333","Good-Fair","Basin Sample","Invert"
"NB043","MARLOWE CR",2009-08-12," Fair","SR 1322","-78.979444","36.483333","Good-Fair","Basin Sample","Invert"
"NB043","MARLOWE CR",2004-06-30," Good-Fair","SR 1322","-78.979444","36.483333","Good-Fair","Basin Sample","Invert"
"NB043","MARLOWE CR",1999-08-25," Fair","SR 1322","-78.979444","36.483333","Good-Fair","Basin Sample","Invert"
"NB043","MARLOWE CR",1994-08-24," Poor","SR 1322","-78.979444","36.483333","Good-Fair","Basin Sample","Invert"
"NB044","MAYO R",2021-09-15," Good","NC 135","-79.965833","36.407222","Good","Special Study","Invert"
"NB044","MAYO R",1989-08-08," Good","NC 135","-79.965833","36.407222","Good","Special Study","Invert"
"NB045","ISLAND CR",2019-08-05," Fair","SR 1445","-78.504167","36.495278","Fair","Basin Sample","Invert"
"NB045","ISLAND CR",2014-08-21," Good-Fair","SR 1445","-78.504167","36.495278","Fair","Basin Sample","Invert"
"NB045","ISLAND CR",2009-08-13," Good","SR 1445","-78.504167","36.495278","Fair","Basin Sample","Invert"
"NB045","ISLAND CR",2004-06-29," Good-Fair","SR 1445","-78.504167","36.495278","Fair","Basin Sample","Invert"
"NB045","ISLAND CR",1994-08-24," Good-Fair","SR 1445","-78.504167","36.495278","Fair","Basin Sample","Invert"
"NB046","MAYO R",1989-03-30," Excellent","US 220 BUS","-79.938889","36.438889","Excellent","N/A","Invert"
"NB047","MAYO R",1999-08-24," Good-Fair","SR 2177","-79.953056","36.392222","Good-Fair","Basin Sample","Invert"
"NB048","NUTBUSH CR",2006-04-20," Poor","NC 39","-78.414167","36.3475","Poor","Special Study","Invert"
"NB048","NUTBUSH CR",2004-06-29," Fair","NC 39","-78.414167","36.3475","Poor","Special Study","Invert"
"NB048","NUTBUSH CR",1994-11-10," Fair","NC 39","-78.414167","36.3475","Poor","Special Study","Invert"
"NB048","NUTBUSH CR",1994-10-28," Fair","NC 39","-78.414167","36.3475","Poor","Special Study","Invert"
"NB048","NUTBUSH CR",1988-05-26," Poor","NC 39","-78.414167","36.3475","Poor","Special Study","Invert"
"NB049","NUTBUSH CR",2019-05-19," Good-Fair","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB049","NUTBUSH CR",2009-08-12," Fair","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB049","NUTBUSH CR",2004-06-29," Fair","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB049","NUTBUSH CR",1999-08-25," Fair","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB049","NUTBUSH CR",1994-10-28," Fair","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB049","NUTBUSH CR",1994-08-24," Fair","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB049","NUTBUSH CR",1988-05-26," Poor","SR 1317","-78.408056","36.369167","Good-Fair","Basin Sample","Invert"
"NB050","MAYO R",1989-03-30," Good","NC 770","-79.951389","36.470833","Good","N/A","Invert"
"NB051","SIXPOUND CR",2009-08-13," Good-Fair","SR 1306","-78.079444","36.51","Good-Fair","Basin Sample","Invert"
"NB051","SIXPOUND CR",2004-06-29," Good-Fair","SR 1306","-78.079444","36.51","Good-Fair","Basin Sample","Invert"
"NB051","SIXPOUND CR",1999-07-16," Good-Fair","SR 1306","-78.079444","36.51","Good-Fair","Basin Sample","Invert"
"NB051","SIXPOUND CR",1994-08-22," Fair","SR 1306","-78.079444","36.51","Good-Fair","Basin Sample","Invert"
"NB052","SMITH CR",2004-04-26," Fair","US 1","-78.195278","36.540833","Fair","Basin Sample","Invert"
"NB052","SMITH CR",1999-07-16," Fair","US 1","-78.195278","36.540833","Fair","Basin Sample","Invert"
"NB052","SMITH CR",1994-08-22," Fair","US 1","-78.195278","36.540833","Fair","Basin Sample","Invert"
"NB052","SMITH CR",1989-07-12," Fair","US 1","-78.195278","36.540833","Fair","Basin Sample","Invert"
"NB052","SMITH CR",1986-07-08," Fair","US 1","-78.195278","36.540833","Fair","Basin Sample","Invert"
"NB052","SMITH CR",1984-08-15," Fair","US 1","-78.195278","36.540833","Fair","Basin Sample","Invert"
"NB053","CONOCONNARA SWP",2004-02-24," Moderate","NC 561","-77.484167","36.269167","Moderate","Basin Sample","Invert"
"NB053","CONOCONNARA SWP",1999-02-16," Natural","NC 561","-77.484167","36.269167","Moderate","Basin Sample","Invert"
"NB053","CONOCONNARA SWP",1984-07-05," Poor","NC 561","-77.484167","36.269167","Moderate","Basin Sample","Invert"
"NB054","DEEP CR",2019-02-06," Natural","US 158","-77.781944","36.451389","Natural","Basin Sample","Invert"
"NB054","DEEP CR",2014-02-17," Natural","US 158","-77.781944","36.451389","Natural","Basin Sample","Invert"
"NB054","DEEP CR",2009-02-03," Natural","US 158","-77.781944","36.451389","Natural","Basin Sample","Invert"
"NB054","DEEP CR",2004-02-23," Natural","US 158","-77.781944","36.451389","Natural","Basin Sample","Invert"
"NB054","DEEP CR",1999-07-15," Fair","US 158","-77.781944","36.451389","Natural","Basin Sample","Invert"
"NB054","DEEP CR",1994-08-23," Fair","US 158","-77.781944","36.451389","Natural","Basin Sample","Invert"
"NB055","KEHUKEE SWP",2019-02-04," Natural","SR 1804","-77.363333","36.129167","Natural","Basin Sample","Invert"
"NB055","KEHUKEE SWP",2014-02-24," Natural","SR 1804","-77.363333","36.129167","Natural","Basin Sample","Invert"
"NB055","KEHUKEE SWP",2009-02-03," Natural","SR 1804","-77.363333","36.129167","Natural","Basin Sample","Invert"
"NB055","KEHUKEE SWP",2004-02-24," Moderate","SR 1804","-77.363333","36.129167","Natural","Basin Sample","Invert"
"NB055","KEHUKEE SWP",1999-09-02," Fair","SR 1804","-77.363333","36.129167","Natural","Basin Sample","Invert"
